,mae
12453,8.143665582522372
12454,8.146892166074412
12455,8.152370566344572
12456,8.151914872716182
12457,8.156024616909924
12458,8.158753199372448
12459,8.16178260065099
12460,8.152612292093021
12461,8.150722136180026
12462,8.149504508193967
12463,8.147928438839013
12464,8.142757328112422
12465,8.145607615132437
12466,8.138718989820694
12467,8.140508935832804
12468,8.143647686228745
12469,8.141427796079917
12470,8.13996819301339
12471,8.141601957590574
12472,8.154080952812167
12473,8.14652855206224
12474,8.151968575359994
12475,8.156540817594959
12476,8.15666370464105
12477,8.155348285985097
12478,8.145691910171296
12479,8.152883755177813
12480,8.150212941940017
12481,8.156073180518197
12482,8.148179790802068
12483,8.151061186076584
12484,8.156071431974137
12485,8.155682259096054
12486,8.159002918444129
12487,8.152143863343106
12488,8.15538495319276
12489,8.158262263436793
12490,8.150487161827717
12491,8.149270808187536
12492,8.158542031506618
12493,8.158348348999143
12494,8.158165315310113
12495,8.159626531686634
12496,8.159914287542929
12497,8.163502323321302
12498,8.163980297343057
12499,8.163342976886353
12500,8.163160309107408
12501,8.176536355649693
12502,8.1833358427321
12503,8.178524169591155
12504,8.184077830792118
12505,8.179300988998486
12506,8.182461228444375
12507,8.179476948861998
12508,8.179043393930687
12509,8.170961981229377
12510,8.164513585517659
12511,8.161103795001067
12512,8.150534954686869
12513,8.147555652796216
12514,8.152395671083779
12515,8.141767725587457
12516,8.140053470854264
12517,8.13674714167143
12518,8.152987263486173
12519,8.154583077767189
12520,8.15588833068777
12521,8.150851705779191
12522,8.154254956362447
12523,8.156969271189032
12524,8.149242149118008
12525,8.157039256045678
12526,8.154796520654639
12527,8.149021514409817
12528,8.155007585515225
12529,8.150108278861163
12530,8.14984150137364
12531,8.146771120521398
12532,8.152881022376011
12533,8.14741080069491
12534,8.153876607879909
12535,8.145770723887134
12536,8.154601527829639
12537,8.161735657626494
12538,8.158339458613689
12539,8.16501297684079
12540,8.167764789291745
12541,8.170802106887209
12542,8.168138196987227
12543,8.173742588040602
12544,8.166602573462203
12545,8.165149025300698
12546,8.161270224957665
12547,8.171606129275675
12548,8.165149125220099
12549,8.172145746930394
12550,8.177454168255794
12551,8.18677997169751
12552,8.178770541956062
12553,8.182363272371834
12554,8.190611405322171
12555,8.184493438362468
12556,8.18138085321973
12557,8.176316996607316
12558,8.182346304081504
12559,8.18230439628126
12560,8.176401188772006
12561,8.173964150254813
12562,8.183704724746926
12563,8.168041152098036
12564,8.176868409911199
12565,8.177340515731146
12566,8.180030696959449
12567,8.187173904270376
12568,8.188158211725046
12569,8.190297843433832
12570,8.188039733491847
12571,8.18274172050587
12572,8.183484502612485
12573,8.182480876232601
12574,8.187903493515966
12575,8.182534564792743
12576,8.180380077176038
12577,8.182994756695207
12578,8.181552842103752
12579,8.184756597345874
12580,8.186973129447379
12581,8.188720128397673
12582,8.192771421251166
12583,8.197211677716846
12584,8.201364323802947
12585,8.202498547159895
12586,8.187584759470104
12587,8.176881098158841
12588,8.180410398125831
12589,8.177210276958046
12590,8.171141339499478
12591,8.16436165555988
12592,8.163363281046726
12593,8.163586789100624
12594,8.161474856624675
12595,8.152987090391457
12596,8.159398422469515
12597,8.161237713727742
12598,8.163181664460442
12599,8.158289773298229
12600,8.156824019678144
12601,8.164104078034194
12602,8.162476928795314
12603,8.159661911114354
12604,8.15848865582581
12605,8.157097879788425
12606,8.15643920848062
12607,8.149762234020066
12608,8.1497037876308
12609,8.140684846145627
12610,8.14183436911899
12611,8.143880270718872
12612,8.143465548986384
12613,8.139914069730072
12614,8.139181905366701
12615,8.128960629247443
12616,8.1274398298436
12617,8.12519479615755
12618,8.127359813917067
12619,8.120783104835589
12620,8.1217899817958
12621,8.122873848096905
12622,8.129292601420236
12623,8.122289825093077
12624,8.118217618147144
12625,8.115008674038947
12626,8.119015752913056
12627,8.123692473838982
12628,8.121207071602658
12629,8.113392731271958
12630,8.105544790076781
12631,8.098875485865983
12632,8.092776346447142
12633,8.086180694685982
12634,8.086410293830946
12635,8.078255702656548
12636,8.075501074097016
12637,8.073845783924897
12638,8.068964908998373
12639,8.070127982749627
12640,8.073997326207547
12641,8.064818088312078
12642,8.067853180842302
12643,8.07470379200009
12644,8.072712812879374
12645,8.071769162981537
12646,8.067815402367865
12647,8.075176317738697
12648,8.080057627621148
12649,8.078873273080227
12650,8.071590681803611
12651,8.075442865675628
12652,8.071377199512993
12653,8.072233159539385
12654,8.071332142874589
12655,8.060832032484347
12656,8.044061896209424
12657,8.045512160159497
12658,8.052872274569252
12659,8.049095738500668
12660,8.047405168112089
12661,8.043711547256843
12662,8.04044071261986
12663,8.046105100873651
12664,8.04319566809412
12665,8.041901908332994
12666,8.032875364192027
12667,8.03070111925979
12668,8.024040557897639
12669,8.02326869544394
12670,8.020518229454867
12671,8.015457783345237
12672,8.018221385625584
12673,8.019848923631917
12674,8.017744448205857
12675,8.020205485805713
12676,8.02849000492084
12677,8.023060812584246
12678,8.025358881725216
12679,8.031644775939007
12680,8.042614016121952
12681,8.050297169913334
12682,8.049615043386108
12683,8.053665402151696
12684,8.05733117331082
12685,8.052500128922402
12686,8.04496667873769
12687,8.049895816082298
12688,8.052734322257853
12689,8.05987904391487
12690,8.053524531106437
12691,8.04532733976025
12692,8.042321467142562
12693,8.043650341680666
12694,8.049337484965907
12695,8.052737013235275
12696,8.049454854713874
12697,8.035090899262798
12698,8.032115832782875
12699,8.034480318821947
12700,8.044820378955533
12701,8.041528567357348
12702,8.0436696441407
12703,8.041449532636339
12704,8.041475270235587
12705,8.036923630027934
12706,8.043072017739307
12707,8.043800114795918
12708,8.045703393932648
12709,8.045743416961653
12710,8.042451058265115
12711,8.043466936613175
12712,8.03891054456131
12713,8.046937473645654
12714,8.049986684528793
12715,8.051133209782256
12716,8.037193411224175
12717,8.032896535975944
12718,8.05036651371606
12719,8.044150181956372
12720,8.049137782918862
12721,8.055811372448824
12722,8.04756444290933
12723,8.049914678487186
12724,8.049663937957533
12725,8.046728486470775
12726,8.050197352807688
12727,8.050571494002943
12728,8.047815030342376
12729,8.046162703033882
12730,8.05067934553582
12731,8.053511704905828
12732,8.048489607059507
12733,8.044987675179142
12734,8.048846652480709
12735,8.044211397436966
12736,8.039923564965799
12737,8.035358143227343
12738,8.025005475483612
12739,8.020357069713155
12740,8.018038033268493
12741,8.010357533546651
12742,8.012746753493634
12743,8.005458259947098
12744,7.998614178656177
12745,7.9987567574324965
12746,8.002581085699454
12747,8.004399885041718
12748,8.009935246180422
12749,8.003004277355567
12750,8.002467768518907
12751,8.00965554482958
12752,8.011164205557957
12753,8.013821407283686
12754,8.013046954488207
12755,8.017998715740957
12756,8.019363618511328
12757,8.025824112345777
12758,8.016850016160653
12759,8.014563435946846
12760,8.02250828139674
12761,8.027857113595667
12762,8.023920660332369
12763,8.020638820131555
12764,8.023169202907923
12765,8.019044156038351
12766,8.023701969472718
12767,8.023974927555404
12768,8.024367320915877
12769,8.021577990722777
12770,8.016213613537861
12771,8.018180398866702
12772,8.012475274664315
12773,8.015533685279133
12774,8.024432388460593
12775,8.023498313747245
12776,8.011361109497248
12777,8.010155732012443
12778,8.028146650561219
12779,8.02741577370714
12780,8.035532845385527
12781,8.041530526781505
12782,8.049428438171095
12783,8.043962240936072
12784,8.044156783738034
12785,8.05391021419619
12786,8.062043289509694
12787,8.04465092512134
12788,8.05550046812757
12789,8.055831915474824
12790,8.055055836071569
12791,8.055432792401458
12792,8.056599976464362
12793,8.056359388104813
12794,8.062160296062313
12795,8.07159351580916
12796,8.06248769605586
12797,8.070438156853644
12798,8.059868683098326
12799,8.052789573645775
12800,8.060443613735035
12801,8.063266448537089
12802,8.055609118496088
12803,8.05928246384718
12804,8.055788417080608
12805,8.047882117532634
12806,8.042700564336336
12807,8.041120893012389
12808,8.033273498648375
12809,8.03644947233851
12810,8.04470139996866
12811,8.049231993797198
12812,8.044741250620854
12813,8.047580361595136
12814,8.046006435841482
12815,8.049896842877233
12816,8.048490383838676
12817,8.050251422719603
12818,8.052258826783726
12819,8.040261129519267
12820,8.046465689867537
12821,8.0376674632727
12822,8.047674729773597
12823,8.050910585334114
12824,8.053529466526545
12825,8.053801205297734
12826,8.060976964264407
12827,8.055406908346255
12828,8.054004973382794
12829,8.04129056655744
12830,8.045066509090965
12831,8.040423607985252
12832,8.034398398965324
12833,8.030704795757726
12834,8.033839955095997
12835,8.038946901633302
12836,8.028221565153238
12837,8.02791368843455
12838,8.02708104840973
12839,8.021398875259116
12840,8.013921401718358
12841,8.011803922072861
12842,8.00674575214733
12843,8.009549192683583
12844,8.013274050790576
12845,8.019850896476141
12846,8.013116530352493
12847,8.015010530313917
12848,8.005987184572918
12849,8.013779336764834
12850,8.005359514987084
12851,8.000635864186567
12852,7.995877586094529
12853,7.999005227250546
12854,7.996573526291623
12855,8.00335212474986
12856,8.006306005471606
12857,8.016449218538414
12858,8.021911041923067
12859,8.01295868833663
12860,8.01231205800746
12861,8.010680636038899
12862,8.0087910496335
12863,8.017879337537103
12864,8.028911923682081
12865,8.028631888060488
12866,8.024480510973165
12867,8.02643365345895
12868,8.023571404861022
12869,8.015911181526869
12870,8.017128258099572
12871,8.024542012366915
12872,8.027451925421353
12873,8.027534591227868
12874,8.023718860365884
12875,8.034305007919635
12876,8.033254922203668
12877,8.032240785690993
12878,8.031625128597977
12879,8.02911411247793
12880,8.024205417323389
12881,8.026650120795997
12882,8.030560934451918
12883,8.024010648944857
12884,8.02814164372186
12885,8.03952499383004
12886,8.04545116248761
12887,8.03736929742794
12888,8.028142401383871
12889,8.024742520886724
12890,8.025783314049814
12891,8.024994128951148
12892,8.020226861932699
12893,8.022466957962736
12894,8.022552892227527
12895,8.027841915990606
12896,8.032338109039745
12897,8.036032533730266
12898,8.031327945331604
12899,8.028193638693585
12900,8.0212877619992
12901,8.026111780445143
12902,8.028242279330861
12903,8.022903204805813
12904,8.012549184494329
12905,8.015050293030194
12906,8.016865413264066
12907,8.029681886829247
12908,8.03523016726003
12909,8.034116023219834
12910,8.043240998373323
12911,8.041550426192698
12912,8.046826790252842
12913,8.045962610463173
12914,8.041069137621372
12915,8.042831053422363
12916,8.031304468277648
12917,8.031929980482861
12918,8.034682044485548
12919,8.032529015537014
12920,8.025697861960232
12921,8.0252571927223
12922,8.016896249030264
12923,8.00694025168643
12924,8.007853634947088
12925,8.007265351751235
12926,8.01151209682051
12927,8.020042467325839
12928,8.013834291924944
12929,8.015892603007256
12930,8.022242184673367
12931,8.026702666726205
12932,8.021102177793487
12933,8.017776432705247
12934,8.013160786043965
12935,8.003839397954115
12936,8.008276344329548
12937,8.007001670648256
12938,8.000729952517254
12939,7.996086089055556
12940,7.984181849481066
12941,7.97848936838958
12942,7.97584207305103
12943,7.9805425802913765
12944,7.980330913543174
12945,7.979013598406433
12946,7.976424395577364
12947,7.971821859970238
12948,7.970550609766548
12949,7.96673542950158
12950,7.970675006003273
12951,7.9718406508482325
12952,7.964658838926022
12953,7.966749497192458
12954,7.96190786415897
12955,7.959955871866428
12956,7.971082636864051
12957,7.974681876003434
12958,7.978646319241048
12959,7.976511705457804
12960,7.971413833834254
12961,7.96437754923837
12962,7.977819915395658
12963,7.973431897569259
12964,7.96773292841135
12965,7.966679362078753
12966,7.964313353115662
12967,7.966797347905384
12968,7.968003106231764
12969,7.969613120873151
12970,7.969025618652088
12971,7.968936562834119
12972,7.966807274527688
12973,7.968383476706122
12974,7.976408467303089
12975,7.976573997104641
12976,7.978737170006975
12977,7.97618501804724
12978,7.982955646102988
12979,7.98990390136734
12980,7.98969521173892
12981,7.998433685307331
12982,7.997187495657753
12983,7.991059460795571
12984,7.991595294277922
12985,7.985688723935068
12986,7.994244837852356
12987,7.99385367586871
12988,7.988035270941182
12989,7.9914030905354325
12990,7.991640702341218
12991,7.9893740449319415
12992,7.990862621231384
12993,7.98417360862472
12994,7.983373968425963
12995,7.982821739179423
12996,7.983100323896091
12997,7.98443381600072
12998,7.988544690128496
12999,7.985945747341938
13000,7.984201907377661
13001,7.9815495421181355
13002,7.9842941377594325
13003,7.981927348782067
13004,7.979480010027146
13005,7.972360493755472
13006,7.9759289088688
13007,7.980416750631992
13008,7.977604182925274
13009,7.983740619145767
13010,7.986206464520278
13011,7.988952338504352
13012,7.988700153868459
13013,7.988136103215546
13014,7.987922893139276
13015,7.9816581769347845
13016,7.98560963850544
13017,7.980844410630139
13018,7.969903142197399
13019,7.96960486910437
13020,7.969042865642682
13021,7.96512850155521
13022,7.955323904095028
13023,7.955319486087731
13024,7.9506571310506065
13025,7.936357319740653
13026,7.926943313940595
13027,7.9334237145776125
13028,7.9226834784758955
13029,7.929049745668566
13030,7.932620403794689
13031,7.926781104521828
13032,7.930916518662281
13033,7.936085596916687
13034,7.925584713270648
13035,7.915597645699597
13036,7.92187734211532
13037,7.919201554091196
13038,7.9299149965044755
13039,7.935326102607629
13040,7.927767471266961
13041,7.929132225847834
13042,7.930049466379212
13043,7.924578961861553
13044,7.919946489465831
13045,7.916052480128445
13046,7.921341890335924
13047,7.924750358724911
13048,7.932419370591796
13049,7.922386471894653
13050,7.915132118451013
13051,7.910776557337084
13052,7.9023255174280385
13053,7.900095121696969
13054,7.90842019108286
13055,7.911277344484223
13056,7.910137299247923
13057,7.913248200591021
13058,7.920589305585193
13059,7.928210894049611
13060,7.92740638900251
13061,7.939273774028403
13062,7.937292606984083
13063,7.927644550156766
13064,7.928811902915752
13065,7.926361380405145
13066,7.921727765427713
13067,7.9199699250129845
13068,7.921225107903841
13069,7.927344160482035
13070,7.924500436876003
13071,7.9334024232934475
13072,7.933239184223637
13073,7.931507448976086
13074,7.930809448101649
13075,7.939062972114155
13076,7.945197921966914
13077,7.937828521604149
13078,7.933090691846961
13079,7.938618092048147
13080,7.944011279697633
13081,7.939572392726933
13082,7.942770951418465
13083,7.942010182466749
13084,7.944664760068081
13085,7.934926511608622
13086,7.948260118887645
13087,7.947514881520765
13088,7.957238729253116
13089,7.960297120251419
13090,7.96310576681161
13091,7.969580522728221
13092,7.9713573459774505
13093,7.969869988690205
13094,7.973841357037145
13095,7.978690018561202
13096,7.97369395949843
13097,7.9619213197687
13098,7.964231075678474
13099,7.967925071109236
13100,7.969012390328121
13101,7.958963062401639
13102,7.96384018024211
13103,7.9618680150401415
13104,7.961558001680957
13105,7.9677090614920845
13106,7.975363468398997
13107,7.972346568587933
13108,7.970246650357337
13109,7.971438558815257
13110,7.9650111318374
13111,7.963890884547957
13112,7.96889863935766
13113,7.968790215130142
13114,7.966368001713891
13115,7.960088470817703
13116,7.968123663160687
13117,7.971710787849706
13118,7.981859417920329
13119,7.989081215686325
13120,7.983819064739189
13121,7.983102751158199
13122,7.9738608894109735
13123,7.980184427879082
13124,7.973959589702223
13125,7.960078473255975
13126,7.9599550307746245
13127,7.960904159601556
13128,7.971975344484574
13129,7.976193107651099
13130,7.984537390674779
13131,7.982444993435665
13132,7.9776294360328865
13133,7.970685878468429
13134,7.9819430495659
13135,7.986502831098806
13136,7.991686747564359
13137,7.9910154754303635
13138,7.9874865478240284
13139,8.00061020718058
13140,8.00649737788318
13141,8.004541657097764
13142,8.000348256120882
13143,8.000967647956456
13144,8.009281717464775
13145,8.009716800616228
13146,8.009719910900706
13147,8.001690201114439
13148,8.004628030764776
13149,7.999167281536035
13150,7.994048174653795
13151,7.993393998521568
13152,7.9887559031764095
13153,7.997196199678242
13154,7.99385815711
13155,7.9868301539483975
13156,7.992494769419891
13157,7.986617273066389
13158,7.978149672102727
13159,7.982647788299044
13160,7.98045628040976
13161,7.974640999786313
13162,7.9722379718649155
13163,7.971434816453342
13164,7.965945815348068
13165,7.977852667626935
13166,7.974059335092296
13167,7.962083402069338
13168,7.964052778394413
13169,7.96330551920613
13170,7.949960840249428
13171,7.944152016375894
13172,7.950853088906408
13173,7.9490260179369665
13174,7.949981711273606
13175,7.947458763930118
13176,7.9478511336968305
13177,7.9497705231264755
13178,7.958679308620465
13179,7.961744158917442
13180,7.969081243220317
13181,7.980878271498995
13182,7.983307025267368
13183,7.977812909432687
13184,7.974945588802195
13185,7.9722786369473635
13186,7.972911352995969
13187,7.983088979791641
13188,7.985322820358814
13189,7.9795947395969735
13190,7.9724349980504465
13191,7.9759564578442115
13192,7.9888091088430935
13193,7.9855700211155005
13194,7.991159716499719
13195,7.988332618838764
13196,7.983405475797901
13197,7.984193305985773
13198,7.97076625719047
13199,7.9667687401598135
13200,7.9686361966071395
13201,7.964651130662561
13202,7.956427433413714
13203,7.949826119958385
13204,7.953757030599945
13205,7.95756115052025
13206,7.954910127710085
13207,7.948848881769132
13208,7.944397758264348
13209,7.940098524243315
13210,7.937220258008682
13211,7.9365707386044
13212,7.933958852746352
13213,7.929824549299291
13214,7.917782955593231
13215,7.91619052036442
13216,7.915929958136895
13217,7.9156169431490015
13218,7.915461514651964
13219,7.9163752510128695
13220,7.913241355780399
13221,7.904554801759122
13222,7.903639407127253
13223,7.912531755570275
13224,7.921337344426557
13225,7.923248731754569
13226,7.919915183359464
13227,7.926241467432684
13228,7.924706584196345
13229,7.9307149997230555
13230,7.930706390253182
13231,7.939109661218632
13232,7.9430480285104945
13233,7.954526676398285
13234,7.946315885437315
13235,7.941642037254457
13236,7.951951178185236
13237,7.948361453840775
13238,7.943741633413246
13239,7.939913537354448
13240,7.940015103669581
13241,7.942180457765342
13242,7.951629911247948
13243,7.9577289077143805
13244,7.954770579386113
13245,7.96036971246564
13246,7.955125269153849
13247,7.9459913312563
13248,7.951919127613752
13249,7.946328915078178
13250,7.945578289186703
13251,7.943244830300233
13252,7.94543788495138
13253,7.947161527450066
13254,7.932908324871424
13255,7.947986179739198
13256,7.940886654501432
13257,7.947303948497364
13258,7.9453165056496475
13259,7.941403254136387
13260,7.9366617998318265
13261,7.932547413993052
13262,7.940574039466118
13263,7.9442958329842694
13264,7.955197344318416
13265,7.967330069906301
13266,7.9661364447465
13267,7.975425979479387
13268,7.982365317927813
13269,7.969890620642275
13270,7.97078248720289
13271,7.969244714834018
13272,7.965558731592842
13273,7.959438801246953
13274,7.962975441840901
13275,7.966152132463537
13276,7.972139251003305
13277,7.968215627418892
13278,7.962262418629105
13279,7.960979293482263
13280,7.972810765759158
13281,7.982031009356123
13282,7.977830074594482
13283,7.9866925456152815
13284,7.98780432711615
13285,7.985856096617728
13286,7.987675141410221
13287,7.976996788964135
13288,7.966344630217268
13289,7.976174765735108
13290,7.982511260659533
13291,7.980153963519384
13292,7.987213611641079
13293,7.987102277233759
13294,7.98095799909875
13295,7.9770793125986
13296,7.979592791079824
13297,7.974383149201012
13298,7.963290428506842
13299,7.959090681233123
13300,7.957502628918444
13301,7.946377208020965
13302,7.944263182161405
13303,7.949770188594788
13304,7.940270716476396
13305,7.937000315824009
13306,7.9346504651521705
13307,7.937243420394646
13308,7.93600582701925
13309,7.943149318566624
13310,7.940007731355807
13311,7.93777510248651
13312,7.937773652062986
13313,7.945077316452786
13314,7.945014982524132
13315,7.931266247466526
13316,7.931292285229598
13317,7.937577334518363
13318,7.943133075243542
13319,7.940741370980614
13320,7.943005317123651
13321,7.944897472038018
13322,7.945068605346322
13323,7.94069494336355
13324,7.9280881539039685
13325,7.928437470422861
13326,7.926281084499569
13327,7.930457860260564
13328,7.925289679804795
13329,7.927060120721453
13330,7.931108475949928
13331,7.924286422765824
13332,7.928508772827361
13333,7.927869456760351
13334,7.926149124258258
13335,7.920486498986284
13336,7.928091533062737
13337,7.93354958073363
13338,7.924074623188273
13339,7.929161414216154
13340,7.923698252968409
13341,7.929489002256623
13342,7.92365884191109
13343,7.923253499282348
13344,7.916554621639203
13345,7.916880011399864
13346,7.9091792218112005
13347,7.905464895352726
13348,7.9084844240539995
13349,7.927652623225245
13350,7.933326287231013
13351,7.936283783553991
13352,7.931070758629474
13353,7.937661370920258
13354,7.9461444675683435
13355,7.942695448308308
13356,7.938119539685869
13357,7.934185912123865
13358,7.927269500013067
13359,7.9208962827351685
13360,7.931404693347136
13361,7.9338553533930725
13362,7.940255179825909
13363,7.9437238815186
13364,7.944611983535331
13365,7.955594190533324
13366,7.952346670881765
13367,7.9510275991585475
13368,7.93970015514699
13369,7.94253523243436
13370,7.937735860717413
13371,7.935516439559714
13372,7.943007536592929
13373,7.9396476090354895
13374,7.92232392525479
13375,7.923849734338808
13376,7.915080507218017
13377,7.9088230835494135
13378,7.912934673149176
13379,7.902424162054918
13380,7.900823880077245
13381,7.898214963911813
13382,7.898357765486281
13383,7.90187608987842
13384,7.904137930773406
13385,7.903542209017385
13386,7.9067008734358915
13387,7.902385346362436
13388,7.900430575489056
13389,7.912967154074523
13390,7.9122860925723355
13391,7.922685547487805
13392,7.925862217400158
13393,7.913045270068194
13394,7.912423708357462
13395,7.917041244829609
13396,7.915686449264708
13397,7.921452915587936
13398,7.928564373668833
13399,7.921895553384554
13400,7.921619712575
13401,7.926500256265909
13402,7.931619693523042
13403,7.941826471546355
13404,7.942152006661096
13405,7.9393671156814785
13406,7.947422485223429
13407,7.954904595384557
13408,7.952584049041741
13409,7.9492968089977865
13410,7.96432067799378
13411,7.972287922648888
13412,7.978436740970144
13413,7.9738835410784406
13414,7.969408376020758
13415,7.961746819288501
13416,7.961598588828843
13417,7.967587462543554
13418,7.968701605667486
13419,7.972731664458709
13420,7.978122799995865
13421,7.964349842749966
13422,7.9639355489688874
13423,7.967657175988647
13424,7.964031693399885
13425,7.973586094591296
13426,7.97123717396603
13427,7.961688161079092
13428,7.958107134350315
13429,7.968672948837821
13430,7.975281768098487
13431,7.97298599141997
13432,7.963098938031034
13433,7.9550597808189805
13434,7.954302114983074
13435,7.950423217699812
13436,7.948923884963595
13437,7.941154793826359
13438,7.94858945582582
13439,7.96565874152628
13440,7.962335463008521
13441,7.972258747679033
13442,7.976283112622569
13443,7.983483558748648
13444,7.979448068025914
13445,7.97467909293006
13446,7.9731133619609
13447,7.973312853041299
13448,7.974302878544129
13449,7.973764982572132
13450,7.978314598417239
13451,7.983317135912985
13452,7.991952330726202
13453,8.004554259660956
13454,7.999522390329628
13455,7.99307891948421
13456,7.994937128287348
13457,7.999606866696569
13458,7.996561544311901
13459,7.993561750770342
13460,7.990630519580306
13461,7.9890462047301884
13462,7.984210671059335
13463,7.9957539339535275
13464,7.988171367056163
13465,7.992396742154859
13466,7.993921487242032
13467,7.990854087800538
13468,7.9894236323648435
13469,7.9862969097848096
13470,7.982973373719299
13471,7.981430884372265
13472,7.972227578055746
13473,7.959772501540592
13474,7.967813901075589
13475,7.965847587776313
13476,7.949057892138866
13477,7.946649219537002
13478,7.947120200071544
13479,7.95342056669635
13480,7.952405169921417
13481,7.95033091409805
13482,7.950734153299619
13483,7.9453447765139265
13484,7.951597113607295
13485,7.957965169821377
13486,7.96152896182495
13487,7.97071086015421
13488,7.968160327878645
13489,7.97072091913901
13490,7.969721780794599
13491,7.962011204689587
13492,7.966741780696885
13493,7.970276047487129
13494,7.978931762004502
13495,7.968505203948794
13496,7.976486481910979
13497,7.977550812610371
13498,7.977931678391735
13499,7.985003665850764
13500,7.979258241104211
13501,7.98056452620855
13502,7.971157005962941
13503,7.968215627563466
13504,7.964093558196191
13505,7.96586545573706
13506,7.975302588685768
13507,7.969181050959226
13508,7.96635402659076
13509,7.974749640203767
13510,7.973249373509763
13511,7.979592604479782
13512,7.981946974100466
13513,7.979426885707639
13514,7.9723990088757954
13515,7.968954729638584
13516,7.962855288162427
13517,7.969110629315103
13518,7.961220772639352
13519,7.96354622978868
13520,7.955143674301128
13521,7.951434245830976
13522,7.955979616330835
13523,7.955846143937509
13524,7.954495446544372
13525,7.9624944413988805
13526,7.961844358439587
13527,7.968150898827011
13528,7.9743093944083805
13529,7.961661839292679
13530,7.954582519460729
13531,7.965502830089821
13532,7.970824133380604
13533,7.971121871456086
13534,7.970994558709452
13535,7.972208723087466
13536,7.973632639745937
13537,7.977152107111056
13538,7.98468851087357
13539,7.98417590220231
13540,7.977742054136473
13541,7.981723549542292
13542,7.983323570097621
13543,7.9802601076026605
13544,7.985894997096547
13545,7.995023521382733
13546,7.99374391599876
13547,7.989187950385638
13548,7.988308811148745
13549,7.982003155629814
13550,7.99199925387207
13551,7.987490337525726
13552,7.991267517676767
13553,7.991566343702084
13554,7.991698794504477
13555,7.9908820934703515
13556,7.9933491950463615
13557,7.988891919195335
13558,7.979805645364277
13559,7.973613184942053
13560,7.968471073591222
13561,7.968403544800315
13562,7.977373670259268
13563,7.988610675247269
13564,7.988389948943161
13565,7.990816071241201
13566,7.990865667436735
13567,7.993396924335544
13568,8.003638111734306
13569,7.999883915989457
13570,8.001072710497896
13571,8.009807098071155
13572,8.010537248051783
13573,8.007110379694598
13574,8.00291146949896
13575,8.012555919733124
13576,8.0063207395942
13577,8.004033835597927
13578,8.00311516688227
13579,8.002445360080229
13580,8.006428741965271
13581,8.013080130182216
13582,8.006784099594645
13583,8.000522698227105
13584,8.001733074214659
13585,7.994306491057646
13586,7.992556260622724
13587,7.993727526531646
13588,7.998969621255211
13589,7.991011863456465
13590,7.988021619160334
13591,7.994132418854812
13592,7.998555294916064
13593,7.9969873122915756
13594,7.992101363092943
13595,7.997893942361903
13596,7.999430720419767
13597,8.008355171584363
13598,8.007057351752005
13599,8.009328551120257
13600,8.001277810897076
13601,8.006279092142453
13602,8.009243808804865
13603,7.997494490553404
13604,8.004794421431196
13605,8.001886610024435
13606,8.010589159470793
13607,8.01285353538803
13608,8.011547124334292
13609,8.01466493458536
13610,8.012090191552938
13611,8.018760396058918
13612,8.022230590982009
13613,8.035533231719699
13614,8.040821821855682
13615,8.025343353541285
13616,8.03547521364145
13617,8.039168059460675
13618,8.036926928768185
13619,8.04020120859785
13620,8.037944384581708
13621,8.041034442880617
13622,8.042868116442914
13623,8.041047969458644
13624,8.029057411140915
13625,8.021888464568333
13626,8.026648583964645
13627,8.024279431236904
13628,8.029626750371527
13629,8.027454743923698
13630,8.025666408374331
13631,8.018377652316932
13632,8.015622922877956
13633,8.01327863967481
13634,8.006278135023788
13635,8.008275383367502
13636,8.005193042213461
13637,8.000476302114444
13638,7.995376837263086
13639,8.002894415439776
13640,8.003275552500073
13641,8.001759537031997
13642,8.000587562790228
13643,7.994722723329439
13644,7.992397183711655
13645,7.985439603478836
13646,7.9852954549858435
13647,7.978860051369931
13648,7.98103060664849
13649,7.978431596495844
13650,7.972209778150452
13651,7.970777011448667
13652,7.961095306269488
13653,7.9623531323974595
13654,7.968626251335027
13655,7.972764216380671
13656,7.970076695986789
13657,7.966992166811739
13658,7.9689306858550255
13659,7.9628384509022
13660,7.959745381667403
13661,7.968839810059084
13662,7.966894458127512
13663,7.963060086712239
13664,7.969564113983536
13665,7.962462318938094
13666,7.963657920626326
13667,7.980551317586821
13668,7.981034862460819
13669,7.97515714094309
13670,7.980428001180654
13671,7.981815955314432
13672,7.9848667614143185
13673,7.983116661713157
13674,7.97933272033819
13675,7.983656370623097
13676,7.9903002587305645
13677,7.990285683411459
13678,7.9906819175155
13679,7.976171572636619
13680,7.985852020100705
13681,7.979488951315138
13682,7.98402845425861
13683,7.989158667251676
13684,7.988221599412936
13685,7.986067775634436
13686,7.987531480160943
13687,7.991335089426287
13688,7.994197214833614
13689,7.991787804799267
13690,7.982899183665802
13691,7.972926296947915
13692,7.966693989408813
13693,7.960603174404172
13694,7.970973834162106
13695,7.978024673324995
13696,7.9740800893264305
13697,7.97400050940345
13698,7.982980884357711
13699,7.978170205553577
13700,7.987333865945144
13701,7.9872118339060485
13702,7.988718491297186
13703,7.981459559531954
13704,7.982687370560681
13705,7.977269370944886
13706,7.965601757099468
13707,7.973480055989546
13708,7.971453419033422
13709,7.9691049606946915
13710,7.983254956771274
13711,7.976937370495517
13712,7.985550949296463
13713,7.992902156302214
13714,7.989627522993956
13715,7.9938790510287445
13716,8.008369361500028
