,mae
12047,8.040915451183533
12048,8.04276391484849
12049,8.036598770043927
12050,8.033349523657659
12051,8.038092791904848
12052,8.044869434427586
12053,8.051977845134992
12054,8.051317748718255
12055,8.046718369703594
12056,8.048376524969333
12057,8.053446975363986
12058,8.045995543948104
12059,8.051877400374662
12060,8.046166409660241
12061,8.036012050363244
12062,8.032053551608449
12063,8.033133593016526
12064,8.031271323402727
12065,8.034177138965998
12066,8.03553540136675
12067,8.032747484980636
12068,8.03356522000273
12069,8.036340837527753
12070,8.03623540614951
12071,8.034817975726407
12072,8.026653947286649
12073,8.023848407443868
12074,8.022058768066708
12075,8.01163958410275
12076,8.012394611402051
12077,8.011307872497161
12078,8.015777116903026
12079,8.017478412781882
12080,8.014893349336763
12081,8.016878091592963
12082,8.019196522629095
12083,8.019271039659523
12084,8.017252288823926
12085,8.01926323328783
12086,8.010606752054851
12087,8.01973896941838
12088,8.021371157075897
12089,8.019767600619746
12090,8.027222195447202
12091,8.025458480966698
12092,8.020160967130593
12093,8.021763438544388
12094,8.010981764928271
12095,8.009861574455975
12096,8.001804740631263
12097,8.002551078483732
12098,8.001032363038124
12099,8.009840899098348
12100,8.014241819813805
12101,8.027197628170216
12102,8.02766037163122
12103,8.01696030923609
12104,8.018254009561419
12105,8.022679975442257
12106,8.023818485272455
12107,8.024630373168227
12108,8.028091878184119
12109,8.02834006666608
12110,8.027685890443816
12111,8.037473218606245
12112,8.033504756319214
12113,8.032491109486395
12114,8.027551489631067
12115,8.024784877545587
12116,8.01900756298766
12117,8.015830851933886
12118,8.015138523816075
12119,8.012836100898934
12120,8.013099511388967
12121,8.01469653508509
12122,8.012095153089895
12123,8.017328423663617
12124,8.01463854156342
12125,8.012978807769251
12126,8.015747850124324
12127,8.005436006900648
12128,8.009275723700842
12129,8.005517731388327
12130,8.001566018359009
12131,7.988428571117168
12132,7.992299029861327
12133,7.989634055517951
12134,7.990156740692529
12135,7.996589312676862
12136,8.004256925235458
12137,7.99563012206517
12138,7.997392903688556
12139,7.993251024088832
12140,7.989779821217936
12141,7.982606967382076
12142,7.972916866941337
12143,7.975796710760037
12144,7.978643247954272
12145,7.975413062361413
12146,7.978769518268105
12147,7.977585349196065
12148,7.9796729631520735
12149,7.982522943021981
12150,7.994409838559478
12151,7.987579631808185
12152,7.988179760494499
12153,7.996239135545077
12154,7.992594717815009
12155,7.993202252599762
12156,7.996830388130875
12157,7.9975332590919335
12158,8.00883705150697
12159,8.00364284510548
12160,8.013570342504124
12161,8.018641281917821
12162,8.029449985370785
12163,8.023867874521008
12164,8.02817218663454
12165,8.026976084306925
12166,8.025438720600828
12167,8.019296901481644
12168,8.019095361907734
12169,8.023645091406111
12170,8.023354884033402
12171,8.02407541336627
12172,8.020971790183166
12173,8.025596862167038
12174,8.02715817758956
12175,8.033723627858986
12176,8.041453967453847
12177,8.048316251565998
12178,8.0471009076805
12179,8.046343432808527
12180,8.048670017800431
12181,8.045931003952504
12182,8.044494627490842
12183,8.051581185391788
12184,8.055793036035322
12185,8.062228515542706
12186,8.063895704687111
12187,8.052701089122934
12188,8.053545918864774
12189,8.058069484746758
12190,8.054210937790424
12191,8.05416471831527
12192,8.053838887897605
12193,8.046923089205853
12194,8.048397942707352
12195,8.037911044275035
12196,8.040009706898926
12197,8.045188354376704
12198,8.040472372263968
12199,8.045444337179616
12200,8.035971999924074
12201,8.041097128140253
12202,8.059129007809744
12203,8.060243104035473
12204,8.058138818551987
12205,8.071553102610581
12206,8.059840518138843
12207,8.045146885715472
12208,8.050388355379804
12209,8.047809753472336
12210,8.035765652333112
12211,8.04085148670629
12212,8.031788692004485
12213,8.033731211639912
12214,8.036821026827544
12215,8.036336301500741
12216,8.030304275445735
12217,8.035255142873932
12218,8.030445502232983
12219,8.021949356709353
12220,8.01915501485215
12221,8.025689021608493
12222,8.033325296566751
12223,8.035685775791265
12224,8.039739337092316
12225,8.039393411789844
12226,8.041472135249487
12227,8.037858279622863
12228,8.03420040388072
12229,8.042915006079964
12230,8.034045722075538
12231,8.031550169937844
12232,8.030947026159339
12233,8.029904585314508
12234,8.024634509866763
12235,8.020632693417626
12236,8.016907368386693
12237,8.02337280782172
12238,8.021325036139247
12239,8.018912089876732
12240,8.016947208588505
12241,8.013507637804715
12242,8.021732689950476
12243,8.02437798136098
12244,8.019813197350869
12245,8.023775160334674
12246,8.024242609870493
12247,8.029032026592848
12248,8.023833152702256
12249,8.0269576018407
12250,8.041944148839203
12251,8.043153060460375
12252,8.038822143936773
12253,8.042257603335992
12254,8.041506268775365
12255,8.039967933662675
12256,8.044142315187297
12257,8.045032521528507
12258,8.051821155864774
12259,8.057489328681172
12260,8.058849573898023
12261,8.05222088668687
12262,8.046367645591165
12263,8.061916034567664
12264,8.05870682832114
12265,8.061617145130763
12266,8.058935985687116
12267,8.058913837239722
12268,8.061642907835472
12269,8.072265384875118
12270,8.078674465983523
12271,8.071859256973163
12272,8.075591755542433
12273,8.086318593986865
12274,8.089609572115751
12275,8.098651838557851
12276,8.10406965517326
12277,8.114347506418857
12278,8.102285264320058
12279,8.103361208874446
12280,8.095619224687391
12281,8.100909561604755
12282,8.088872828590906
12283,8.079507100329199
12284,8.081694126813098
12285,8.078044539241601
12286,8.06918583888899
12287,8.071696418555511
12288,8.062300130847843
12289,8.071163385260654
12290,8.07385226211411
12291,8.072803261942758
12292,8.06597586640577
12293,8.061562358449335
12294,8.054713933717009
12295,8.06955506859171
12296,8.07149849121298
12297,8.062182836899051
12298,8.067072588247298
12299,8.059392531569737
12300,8.056061740341258
12301,8.056718818746804
12302,8.059919738167842
12303,8.051579987621091
12304,8.057136862692882
12305,8.05393383365731
12306,8.045961969781027
12307,8.045561949009599
12308,8.044945700625815
12309,8.033813369056935
12310,8.030112451573123
12311,8.02394176641945
12312,8.035000422323476
12313,8.036753480447425
12314,8.03609728041545
12315,8.045178881292054
12316,8.050917118526778
12317,8.056800224071887
12318,8.050830247495963
12319,8.04893372459542
12320,8.051371279020398
12321,8.046797313016246
12322,8.041202377247945
12323,8.058800531537008
12324,8.057191011635537
12325,8.054913956209669
12326,8.054524733182223
12327,8.042795222602729
12328,8.041403372269203
12329,8.040553722628527
12330,8.039579634176794
12331,8.041869089091515
12332,8.042873945681508
12333,8.039690121801055
12334,8.039255884771604
12335,8.042476969221543
12336,8.048948838307734
12337,8.044197643543887
12338,8.042762999345518
12339,8.039889274604086
12340,8.039690443970779
12341,8.033647371058743
12342,8.02131074279176
12343,8.021020795010752
12344,8.012256971608974
12345,8.007450801619717
12346,8.022043970447918
12347,8.034083583060115
12348,8.02795625424826
12349,8.032466643439507
12350,8.037014996228756
12351,8.038305790400617
12352,8.04367963501645
12353,8.042022473616056
12354,8.045380494382455
12355,8.052071998777661
12356,8.055659683880899
12357,8.053915562042823
12358,8.056025594270723
12359,8.062757648197959
12360,8.066615035804494
12361,8.065486159054384
12362,8.071854044752037
12363,8.071921127809674
12364,8.077552380434218
12365,8.081107674868656
12366,8.07944572460571
12367,8.08330378261596
12368,8.085851347323805
12369,8.091789355137847
12370,8.096385467793441
12371,8.097116085883165
12372,8.095339513837635
12373,8.097937835818376
12374,8.097561881457882
12375,8.096250636257626
12376,8.088184743413098
12377,8.094176113054603
12378,8.089625819838623
12379,8.101662972478914
12380,8.103104412034716
12381,8.107811005574993
12382,8.110485347786419
12383,8.11157466853446
12384,8.108594213236824
12385,8.113960080490715
12386,8.115271411153845
12387,8.117670523704312
12388,8.114728691622624
12389,8.119576665372913
12390,8.116746659229664
12391,8.120007212602463
12392,8.122221850246925
12393,8.118941521805244
12394,8.124266191495385
12395,8.126120744392304
12396,8.126623621374792
12397,8.128682965336932
12398,8.123639898917562
12399,8.127060400656765
12400,8.121878343024925
12401,8.125617223395775
12402,8.117283949094528
12403,8.114350123772715
12404,8.11627036111387
12405,8.119931145000868
12406,8.121716323996042
12407,8.11846014185397
12408,8.118200380992567
12409,8.116174881122843
12410,8.122376065255697
12411,8.116142034268153
12412,8.118903761706694
12413,8.10923798010374
12414,8.110687321088095
12415,8.111109228499716
12416,8.114666082923941
12417,8.103901825132686
12418,8.100255720724734
12419,8.100522469260316
12420,8.101418590376552
12421,8.099471716111873
12422,8.103798054619649
12423,8.101355092804756
12424,8.10268668606327
12425,8.09912357846007
12426,8.108414099951156
12427,8.10982109816407
12428,8.107184856445965
12429,8.109335201753735
12430,8.111443033114323
12431,8.11386774712906
12432,8.111261815807007
12433,8.112277466875414
12434,8.121625331865303
12435,8.12891565560386
12436,8.129101009181017
12437,8.133290256131724
12438,8.131921473765471
12439,8.126138605193718
12440,8.12557647598643
12441,8.116374223991702
12442,8.114009383923873
12443,8.119749591189768
12444,8.123733357128762
12445,8.123649669551671
12446,8.133089507924018
12447,8.13135628626223
12448,8.130817449919412
12449,8.127982239796875
12450,8.135808653499234
12451,8.138041947379527
12452,8.148368882386103
12453,8.143665582522374
12454,8.146892166074412
12455,8.152370566344574
12456,8.151914872716182
12457,8.156024616909924
12458,8.158753199372448
12459,8.16178260065099
12460,8.152612292093023
12461,8.150722136180024
12462,8.149504508193967
12463,8.147928438839012
12464,8.142757328112422
12465,8.145607615132437
12466,8.138718989820694
12467,8.140508935832804
12468,8.143647686228743
12469,8.141427796079917
12470,8.13996819301339
12471,8.141601957590574
12472,8.154080952812167
12473,8.14652855206224
12474,8.151968575359993
12475,8.156540817594957
12476,8.15666370464105
12477,8.155348285985097
12478,8.145691910171296
12479,8.152883755177813
12480,8.150212941940017
12481,8.156073180518197
12482,8.148179790802068
12483,8.151061186076582
12484,8.156071431974135
12485,8.155682259096054
12486,8.159002918444129
12487,8.152143863343104
12488,8.15538495319276
12489,8.158262263436793
12490,8.150487161827717
12491,8.149270808187536
12492,8.15854203150662
12493,8.158348348999143
12494,8.158165315310113
12495,8.159626531686634
12496,8.159914287542929
12497,8.163502323321302
12498,8.163980297343057
12499,8.163342976886353
12500,8.163160309107408
12501,8.176536355649693
12502,8.1833358427321
12503,8.178524169591153
12504,8.184077830792118
12505,8.179300988998486
12506,8.182461228444375
12507,8.179476948861998
12508,8.179043393930685
12509,8.170961981229377
12510,8.164513585517659
12511,8.161103795001067
12512,8.150534954686869
12513,8.147555652796216
12514,8.152395671083779
12515,8.141767725587457
12516,8.140053470854264
12517,8.136747141671432
12518,8.152987263486173
12519,8.154583077767189
12520,8.15588833068777
12521,8.150851705779191
12522,8.154254956362447
12523,8.156969271189032
12524,8.149242149118008
12525,8.157039256045678
12526,8.154796520654639
12527,8.149021514409817
12528,8.155007585515225
12529,8.150108278861163
12530,8.149841501373642
12531,8.146771120521398
12532,8.152881022376011
12533,8.14741080069491
12534,8.153876607879909
12535,8.145770723887134
12536,8.154601527829639
12537,8.161735657626494
12538,8.158339458613689
12539,8.165012976840792
12540,8.167764789291747
12541,8.170802106887209
12542,8.168138196987227
12543,8.173742588040602
12544,8.166602573462203
12545,8.165149025300698
12546,8.161270224957665
12547,8.171606129275677
12548,8.165149125220099
12549,8.172145746930394
12550,8.177454168255794
12551,8.18677997169751
12552,8.178770541956062
12553,8.182363272371834
12554,8.190611405322171
12555,8.184493438362468
12556,8.181380853219729
12557,8.176316996607316
12558,8.182346304081504
12559,8.18230439628126
12560,8.176401188772005
12561,8.173964150254813
12562,8.183704724746926
12563,8.168041152098036
12564,8.176868409911197
12565,8.177340515731144
12566,8.180030696959449
12567,8.187173904270376
12568,8.188158211725046
12569,8.190297843433832
12570,8.188039733491845
12571,8.18274172050587
12572,8.183484502612485
12573,8.182480876232601
12574,8.187903493515966
12575,8.182534564792743
12576,8.180380077176038
12577,8.182994756695207
12578,8.18155284210375
12579,8.184756597345876
12580,8.186973129447379
12581,8.188720128397673
12582,8.192771421251166
12583,8.197211677716846
12584,8.201364323802949
12585,8.202498547159895
12586,8.187584759470104
12587,8.176881098158841
12588,8.180410398125831
12589,8.177210276958048
12590,8.171141339499478
12591,8.164361655559881
12592,8.163363281046726
12593,8.163586789100624
12594,8.161474856624675
12595,8.152987090391457
12596,8.159398422469515
12597,8.161237713727742
12598,8.163181664460442
12599,8.158289773298229
12600,8.156824019678142
12601,8.164104078034194
12602,8.162476928795316
12603,8.159661911114354
12604,8.15848865582581
12605,8.157097879788425
12606,8.156439208480618
12607,8.149762234020066
12608,8.149703787630802
12609,8.140684846145625
12610,8.14183436911899
12611,8.143880270718872
12612,8.143465548986383
12613,8.139914069730072
12614,8.139181905366701
12615,8.128960629247443
12616,8.1274398298436
12617,8.125194796157547
12618,8.127359813917066
12619,8.120783104835589
12620,8.1217899817958
12621,8.122873848096905
12622,8.129292601420236
12623,8.122289825093079
12624,8.118217618147145
12625,8.115008674038947
12626,8.119015752913056
12627,8.123692473838982
12628,8.121207071602658
12629,8.113392731271956
12630,8.105544790076783
12631,8.098875485865983
12632,8.092776346447142
12633,8.08618069468598
12634,8.086410293830946
12635,8.078255702656548
12636,8.075501074097017
12637,8.073845783924899
12638,8.068964908998373
12639,8.070127982749627
12640,8.073997326207547
12641,8.064818088312077
12642,8.067853180842302
12643,8.074703792000092
12644,8.072712812879374
12645,8.071769162981537
12646,8.067815402367863
12647,8.075176317738697
12648,8.080057627621148
12649,8.078873273080227
12650,8.071590681803611
12651,8.075442865675626
12652,8.071377199512993
12653,8.072233159539383
12654,8.071332142874589
12655,8.060832032484347
12656,8.044061896209424
12657,8.045512160159497
12658,8.052872274569252
12659,8.049095738500668
12660,8.047405168112089
12661,8.043711547256844
12662,8.04044071261986
12663,8.046105100873651
12664,8.04319566809412
12665,8.041901908332994
12666,8.032875364192028
12667,8.030701119259788
12668,8.024040557897639
12669,8.023268695443942
12670,8.020518229454867
12671,8.015457783345237
12672,8.018221385625584
12673,8.019848923631917
12674,8.017744448205857
12675,8.020205485805713
12676,8.028490004920839
12677,8.023060812584246
12678,8.025358881725216
12679,8.031644775939007
12680,8.042614016121952
12681,8.050297169913332
12682,8.049615043386108
12683,8.053665402151696
12684,8.05733117331082
12685,8.052500128922402
12686,8.04496667873769
12687,8.049895816082296
12688,8.052734322257853
12689,8.059879043914869
12690,8.053524531106437
12691,8.04532733976025
12692,8.042321467142562
12693,8.043650341680666
12694,8.049337484965907
12695,8.052737013235275
12696,8.049454854713874
12697,8.035090899262798
12698,8.032115832782877
12699,8.034480318821947
12700,8.044820378955533
12701,8.041528567357348
12702,8.0436696441407
12703,8.04144953263634
12704,8.041475270235587
12705,8.036923630027934
12706,8.043072017739307
12707,8.043800114795918
12708,8.04570339393265
12709,8.045743416961653
12710,8.042451058265117
12711,8.043466936613175
12712,8.03891054456131
12713,8.046937473645654
12714,8.049986684528793
12715,8.051133209782256
12716,8.037193411224177
12717,8.032896535975944
12718,8.05036651371606
12719,8.044150181956372
12720,8.049137782918862
12721,8.055811372448824
12722,8.04756444290933
12723,8.049914678487186
12724,8.049663937957533
12725,8.046728486470775
12726,8.050197352807686
12727,8.050571494002943
12728,8.047815030342376
12729,8.046162703033882
12730,8.05067934553582
12731,8.053511704905828
12732,8.048489607059505
12733,8.044987675179142
12734,8.048846652480709
12735,8.044211397436964
12736,8.039923564965799
12737,8.035358143227343
12738,8.025005475483612
12739,8.020357069713155
12740,8.018038033268493
12741,8.010357533546651
12742,8.012746753493634
12743,8.005458259947098
12744,7.998614178656177
12745,7.9987567574324965
12746,8.002581085699454
12747,8.004399885041718
12748,8.009935246180422
12749,8.003004277355567
12750,8.002467768518907
12751,8.009655544829581
12752,8.011164205557957
12753,8.013821407283688
12754,8.013046954488207
12755,8.017998715740955
12756,8.019363618511328
12757,8.025824112345777
12758,8.016850016160653
12759,8.014563435946846
12760,8.02250828139674
12761,8.027857113595667
12762,8.023920660332369
12763,8.020638820131555
12764,8.023169202907923
12765,8.019044156038353
12766,8.023701969472716
12767,8.023974927555404
12768,8.024367320915877
12769,8.021577990722777
12770,8.016213613537861
12771,8.018180398866702
12772,8.012475274664315
12773,8.015533685279133
12774,8.024432388460593
12775,8.023498313747245
12776,8.011361109497248
12777,8.010155732012443
12778,8.028146650561219
12779,8.02741577370714
12780,8.035532845385525
12781,8.041530526781505
12782,8.049428438171095
12783,8.043962240936072
12784,8.044156783738034
12785,8.05391021419619
12786,8.062043289509694
12787,8.044650925121339
12788,8.05550046812757
12789,8.055831915474824
12790,8.055055836071569
12791,8.05543279240146
12792,8.056599976464362
12793,8.056359388104813
12794,8.062160296062313
12795,8.07159351580916
12796,8.06248769605586
12797,8.070438156853644
12798,8.059868683098326
12799,8.052789573645775
12800,8.060443613735035
12801,8.06326644853709
12802,8.055609118496088
12803,8.05928246384718
12804,8.055788417080608
12805,8.047882117532634
12806,8.042700564336336
12807,8.04112089301239
12808,8.033273498648374
12809,8.03644947233851
12810,8.04470139996866
12811,8.049231993797198
12812,8.044741250620854
12813,8.047580361595136
12814,8.046006435841482
12815,8.049896842877233
12816,8.048490383838676
12817,8.050251422719603
12818,8.052258826783726
12819,8.040261129519267
12820,8.046465689867537
12821,8.037667463272697
12822,8.047674729773597
12823,8.050910585334114
12824,8.053529466526545
12825,8.053801205297734
12826,8.060976964264407
12827,8.055406908346253
12828,8.054004973382794
12829,8.04129056655744
12830,8.045066509090967
12831,8.04042360798525
12832,8.034398398965326
12833,8.030704795757726
12834,8.033839955095997
12835,8.038946901633302
12836,8.028221565153238
12837,8.02791368843455
12838,8.027081048409729
12839,8.021398875259116
12840,8.013921401718358
12841,8.011803922072861
12842,8.00674575214733
12843,8.009549192683583
12844,8.013274050790576
12845,8.019850896476141
12846,8.013116530352494
12847,8.015010530313917
12848,8.005987184572916
12849,8.013779336764834
12850,8.005359514987084
12851,8.000635864186567
12852,7.995877586094529
12853,7.999005227250546
12854,7.996573526291622
12855,8.00335212474986
12856,8.006306005471606
12857,8.016449218538414
12858,8.021911041923067
12859,8.012958688336631
12860,8.01231205800746
12861,8.010680636038899
12862,8.0087910496335
12863,8.017879337537103
12864,8.028911923682081
12865,8.028631888060486
12866,8.024480510973165
12867,8.02643365345895
12868,8.023571404861022
12869,8.01591118152687
12870,8.017128258099572
12871,8.024542012366915
12872,8.027451925421353
12873,8.027534591227868
12874,8.023718860365884
12875,8.034305007919635
12876,8.033254922203668
12877,8.032240785690993
12878,8.031625128597977
12879,8.02911411247793
12880,8.024205417323389
12881,8.026650120795997
12882,8.030560934451918
12883,8.024010648944857
12884,8.028141643721858
12885,8.039524993830039
12886,8.04545116248761
12887,8.03736929742794
12888,8.028142401383871
12889,8.024742520886724
12890,8.025783314049814
12891,8.02499412895115
12892,8.020226861932699
12893,8.022466957962736
12894,8.022552892227527
12895,8.027841915990606
12896,8.032338109039745
12897,8.036032533730266
12898,8.031327945331604
12899,8.028193638693585
12900,8.021287761999202
12901,8.026111780445142
12902,8.028242279330861
12903,8.022903204805813
12904,8.01254918449433
12905,8.015050293030194
12906,8.016865413264066
12907,8.029681886829247
12908,8.03523016726003
12909,8.034116023219834
12910,8.043240998373323
12911,8.041550426192698
12912,8.046826790252842
12913,8.045962610463171
12914,8.041069137621372
12915,8.042831053422363
12916,8.031304468277648
12917,8.031929980482861
12918,8.034682044485548
12919,8.032529015537014
12920,8.025697861960232
12921,8.0252571927223
12922,8.016896249030264
12923,8.006940251686428
12924,8.007853634947088
12925,8.007265351751235
12926,8.011512096820512
12927,8.020042467325839
12928,8.013834291924944
12929,8.015892603007256
12930,8.022242184673365
12931,8.026702666726207
12932,8.021102177793487
12933,8.017776432705245
12934,8.013160786043965
12935,8.003839397954115
12936,8.008276344329548
12937,8.007001670648256
12938,8.000729952517254
12939,7.996086089055556
12940,7.9841818494810655
12941,7.97848936838958
12942,7.975842073051031
12943,7.980542580291378
12944,7.980330913543173
12945,7.979013598406433
12946,7.976424395577364
12947,7.971821859970239
12948,7.970550609766547
12949,7.96673542950158
12950,7.970675006003273
12951,7.9718406508482325
12952,7.964658838926022
12953,7.966749497192458
12954,7.96190786415897
12955,7.959955871866429
12956,7.97108263686405
12957,7.974681876003434
12958,7.978646319241048
12959,7.976511705457804
12960,7.971413833834254
12961,7.96437754923837
12962,7.977819915395658
12963,7.973431897569259
12964,7.96773292841135
12965,7.966679362078753
12966,7.964313353115663
12967,7.966797347905384
12968,7.968003106231763
12969,7.969613120873151
12970,7.969025618652088
12971,7.96893656283412
12972,7.966807274527688
12973,7.968383476706122
12974,7.976408467303088
12975,7.976573997104641
12976,7.978737170006976
12977,7.97618501804724
12978,7.982955646102988
12979,7.98990390136734
12980,7.989695211738921
12981,7.998433685307331
12982,7.997187495657754
12983,7.991059460795571
12984,7.991595294277922
12985,7.985688723935068
12986,7.994244837852356
12987,7.99385367586871
12988,7.988035270941182
12989,7.9914030905354325
12990,7.991640702341219
12991,7.9893740449319415
12992,7.990862621231384
12993,7.984173608624719
12994,7.983373968425963
12995,7.982821739179423
12996,7.983100323896091
12997,7.98443381600072
12998,7.988544690128496
12999,7.985945747341938
13000,7.984201907377661
13001,7.9815495421181355
13002,7.984294137759432
13003,7.981927348782066
13004,7.979480010027146
13005,7.972360493755471
13006,7.975928908868801
13007,7.980416750631993
13008,7.977604182925274
13009,7.983740619145768
13010,7.986206464520278
13011,7.988952338504352
13012,7.988700153868459
13013,7.988136103215546
13014,7.987922893139276
13015,7.9816581769347845
13016,7.98560963850544
13017,7.98084441063014
13018,7.9699031421974
13019,7.96960486910437
13020,7.969042865642683
13021,7.96512850155521
13022,7.955323904095028
13023,7.955319486087731
13024,7.950657131050607
13025,7.936357319740653
13026,7.926943313940596
13027,7.9334237145776125
13028,7.9226834784758955
13029,7.929049745668567
13030,7.932620403794689
13031,7.926781104521827
13032,7.93091651866228
13033,7.936085596916687
13034,7.925584713270648
13035,7.915597645699597
13036,7.92187734211532
13037,7.919201554091196
13038,7.929914996504476
13039,7.935326102607629
13040,7.92776747126696
13041,7.929132225847834
13042,7.930049466379212
13043,7.924578961861553
13044,7.919946489465832
13045,7.916052480128446
13046,7.921341890335924
13047,7.92475035872491
13048,7.932419370591794
13049,7.922386471894653
13050,7.915132118451013
13051,7.910776557337084
13052,7.9023255174280385
13053,7.90009512169697
13054,7.90842019108286
13055,7.911277344484223
13056,7.910137299247923
13057,7.91324820059102
13058,7.920589305585193
13059,7.928210894049611
13060,7.92740638900251
13061,7.939273774028403
13062,7.937292606984083
13063,7.927644550156766
13064,7.928811902915752
13065,7.926361380405146
13066,7.921727765427713
13067,7.9199699250129845
13068,7.921225107903841
13069,7.927344160482035
13070,7.924500436876002
13071,7.9334024232934475
13072,7.933239184223636
13073,7.931507448976086
13074,7.930809448101649
13075,7.939062972114156
13076,7.945197921966914
13077,7.93782852160415
13078,7.93309069184696
13079,7.938618092048147
13080,7.944011279697633
13081,7.939572392726933
13082,7.942770951418465
13083,7.942010182466749
13084,7.944664760068081
13085,7.934926511608622
13086,7.948260118887645
13087,7.947514881520764
13088,7.957238729253116
13089,7.96029712025142
13090,7.96310576681161
13091,7.969580522728221
13092,7.9713573459774505
13093,7.969869988690205
13094,7.973841357037145
13095,7.978690018561202
13096,7.97369395949843
13097,7.9619213197687
13098,7.964231075678474
13099,7.967925071109236
13100,7.969012390328121
13101,7.958963062401639
13102,7.96384018024211
13103,7.9618680150401415
13104,7.961558001680957
13105,7.9677090614920845
13106,7.975363468398997
13107,7.972346568587933
13108,7.970246650357337
13109,7.971438558815256
13110,7.965011131837399
13111,7.963890884547957
13112,7.96889863935766
13113,7.968790215130142
13114,7.966368001713892
13115,7.960088470817703
13116,7.968123663160687
13117,7.971710787849705
13118,7.9818594179203295
13119,7.989081215686326
13120,7.983819064739189
13121,7.9831027511581985
13122,7.973860889410974
13123,7.980184427879082
13124,7.973959589702223
13125,7.960078473255976
13126,7.9599550307746245
13127,7.960904159601555
13128,7.971975344484575
13129,7.976193107651099
13130,7.984537390674779
13131,7.9824449934356645
13132,7.9776294360328865
13133,7.970685878468429
13134,7.9819430495659
13135,7.986502831098806
13136,7.991686747564359
13137,7.991015475430364
13138,7.9874865478240284
13139,8.00061020718058
13140,8.006497377883179
13141,8.004541657097764
13142,8.000348256120882
13143,8.000967647956456
13144,8.009281717464775
13145,8.009716800616228
13146,8.009719910900706
13147,8.001690201114439
13148,8.004628030764776
13149,7.999167281536034
13150,7.994048174653796
13151,7.993393998521568
13152,7.9887559031764095
13153,7.997196199678243
13154,7.99385815711
13155,7.986830153948396
13156,7.99249476941989
13157,7.986617273066389
13158,7.978149672102727
13159,7.982647788299045
13160,7.98045628040976
13161,7.974640999786313
13162,7.9722379718649155
13163,7.971434816453342
13164,7.965945815348068
13165,7.9778526676269355
13166,7.974059335092295
13167,7.962083402069338
13168,7.964052778394412
13169,7.96330551920613
13170,7.949960840249428
13171,7.944152016375893
13172,7.950853088906409
13173,7.9490260179369665
13174,7.9499817112736055
13175,7.9474587639301175
13176,7.9478511336968305
13177,7.9497705231264755
13178,7.958679308620465
13179,7.961744158917442
13180,7.969081243220317
13181,7.980878271498995
13182,7.983307025267367
13183,7.977812909432686
13184,7.974945588802195
13185,7.9722786369473635
13186,7.972911352995969
13187,7.98308897979164
13188,7.985322820358814
13189,7.979594739596974
13190,7.9724349980504465
13191,7.9759564578442115
13192,7.988809108843094
13193,7.9855700211155005
13194,7.991159716499719
13195,7.988332618838763
13196,7.983405475797901
13197,7.984193305985773
13198,7.970766257190471
13199,7.9667687401598135
13200,7.96863619660714
13201,7.964651130662562
13202,7.9564274334137135
13203,7.949826119958386
13204,7.953757030599946
13205,7.95756115052025
13206,7.954910127710084
13207,7.948848881769132
13208,7.944397758264348
13209,7.940098524243316
13210,7.937220258008682
13211,7.9365707386043995
13212,7.933958852746352
13213,7.929824549299291
13214,7.917782955593231
13215,7.91619052036442
13216,7.9159299581368945
13217,7.915616943149002
13218,7.915461514651964
13219,7.91637525101287
13220,7.913241355780398
13221,7.904554801759122
13222,7.903639407127252
13223,7.912531755570275
13224,7.921337344426557
13225,7.923248731754569
13226,7.919915183359464
13227,7.926241467432684
13228,7.924706584196345
13229,7.9307149997230555
13230,7.930706390253181
13231,7.939109661218632
13232,7.943048028510495
13233,7.954526676398285
13234,7.946315885437315
13235,7.941642037254457
13236,7.951951178185236
13237,7.948361453840775
13238,7.943741633413247
13239,7.939913537354448
13240,7.940015103669582
13241,7.942180457765342
13242,7.951629911247948
13243,7.9577289077143805
13244,7.954770579386113
13245,7.96036971246564
13246,7.955125269153849
13247,7.9459913312563
13248,7.951919127613752
13249,7.946328915078177
13250,7.945578289186703
13251,7.943244830300234
13252,7.94543788495138
13253,7.947161527450067
13254,7.932908324871423
13255,7.947986179739198
13256,7.940886654501432
13257,7.947303948497363
13258,7.945316505649647
13259,7.941403254136387
13260,7.936661799831826
13261,7.932547413993052
13262,7.940574039466119
13263,7.9442958329842694
13264,7.955197344318416
13265,7.967330069906301
13266,7.966136444746499
13267,7.975425979479387
13268,7.982365317927812
13269,7.969890620642274
13270,7.97078248720289
13271,7.969244714834018
13272,7.965558731592842
13273,7.959438801246953
13274,7.962975441840902
13275,7.966152132463537
13276,7.972139251003305
13277,7.968215627418892
13278,7.962262418629104
13279,7.960979293482264
13280,7.972810765759158
13281,7.982031009356122
13282,7.977830074594482
13283,7.986692545615282
13284,7.987804327116149
13285,7.985856096617727
13286,7.987675141410222
13287,7.976996788964135
13288,7.966344630217268
13289,7.976174765735108
13290,7.982511260659532
13291,7.980153963519385
13292,7.987213611641079
13293,7.987102277233759
13294,7.98095799909875
13295,7.9770793125986
13296,7.979592791079824
13297,7.974383149201012
13298,7.963290428506842
13299,7.959090681233123
13300,7.957502628918445
13301,7.946377208020965
13302,7.944263182161405
13303,7.949770188594788
13304,7.940270716476396
13305,7.937000315824008
13306,7.9346504651521705
13307,7.937243420394646
13308,7.93600582701925
13309,7.943149318566623
13310,7.940007731355807
13311,7.93777510248651
13312,7.937773652062986
13313,7.945077316452787
13314,7.945014982524133
