,mae
12343,0.8122618176052127
12344,0.809399338161805
12345,0.8058685926984565
12346,0.811990736971966
12347,0.8240283182593058
12348,0.8296157036983269
12349,0.8341240621720646
12350,0.8378335235666405
12351,0.839122287628156
12352,0.8427325087374048
12353,0.841473298213761
12354,0.8425802682006117
12355,0.844318206891483
12356,0.8407325503814714
12357,0.8396178613379536
12358,0.8403170216352512
12359,0.8470470478789897
12360,0.8503426499803067
12361,0.8514735538076562
12362,0.8486294353116599
12363,0.8485643787251848
12364,0.8429351522688318
12365,0.8393818836996607
12366,0.840817510074075
12367,0.8428544263975966
12368,0.8453999661486804
12369,0.8407004583828435
12370,0.8410423023203293
12371,0.8403137082792707
12372,0.8385351124876844
12373,0.8407145275329619
12374,0.8410925050344336
12375,0.8397792369956755
12376,0.838173119810025
12377,0.8339087711610611
12378,0.8364998056752434
12379,0.8397469455500289
12380,0.8383075273210459
12381,0.838371614614743
12382,0.8356992931257773
12383,0.8367865934534692
12384,0.8386988798969243
12385,0.8340040742830749
12386,0.8326947631342313
12387,0.8302976697961206
12388,0.8273538188039626
12389,0.8321997739456208
12390,0.8293677494955356
12391,0.8261092141278215
12392,0.8258289084857452
12393,0.8225465626423433
12394,0.8278692152323787
12395,0.829721751330761
12396,0.8302226118162366
12397,0.8299923339757517
12398,0.8249472516622813
12399,0.8215287655157861
12400,0.816344692592582
12401,0.8189405682601251
12402,0.8108355378471068
12403,0.8137713775565225
12404,0.8146273037591529
12405,0.8109685336574741
12406,0.8115132707328637
12407,0.8107986214966566
12408,0.8105368477530206
12409,0.8110956807520898
12410,0.8134014164406815
12411,0.8148065792274493
12412,0.8175662949872454
12413,0.8078985020063042
12414,0.8064511720992229
12415,0.8068710687342386
12416,0.8104259126824848
12417,0.8072215282479418
12418,0.8078768199596112
12419,0.8081415589208157
12420,0.8090356707631191
12421,0.8070867875249058
12422,0.8091759479599793
12423,0.8096974012555465
12424,0.8110269864414555
12425,0.8074618710658708
12426,0.8167503850847468
12427,0.815345394043911
12428,0.8129231210474124
12429,0.8126075074119715
12430,0.8105016823233439
12431,0.8129243903660736
12432,0.8155323273602283
12433,0.814518681664063
12434,0.8225218211475497
12435,0.8152335021816448
12436,0.8150501530774161
12437,0.8192373958548788
12438,0.820608182094739
12439,0.8263930542405102
12440,0.8269571867222664
12441,0.8275038774956196
12442,0.8251370347522827
12443,0.8225497872239763
12444,0.8185680233617096
12445,0.8184823340072159
12446,0.8167601178029812
12447,0.81849534064366
12448,0.8179545034211416
12449,0.8207917141242373
12450,0.8210327339011305
12451,0.8232640277990204
12452,0.8206579269181751
12453,0.8159526276700196
12454,0.8127280432034861
12455,0.8182044446870184
12456,0.818662136803207
12457,0.8227698828079387
12458,0.8200432982356827
12459,0.8170158945487108
12460,0.8210657615417195
12461,0.8191736086344118
12462,0.8203932333162152
12463,0.8199215846625297
12464,0.8172399316033058
12465,0.8199099213788039
12466,0.8207997259713269
12467,0.8190117751628131
12468,0.8158750196721746
12469,0.8136531349162975
12470,0.8140024810018693
12471,0.8123707104353657
12472,0.8195476460007544
12473,0.8182930997953621
12474,0.8128550696140712
12475,0.8103837273730358
12476,0.8105046218985886
12477,0.8091872110199912
12478,0.8188455787585863
12479,0.8234830537520941
12480,0.8230711919799547
12481,0.8172129444332857
12482,0.8129876787716702
12483,0.8101082739333657
12484,0.8129914892989495
12485,0.8126003265797781
12486,0.8121314822883031
12487,0.8072453197250591
12488,0.808987909644717
12489,0.81146794674741
12490,0.8056056520610199
12491,0.8068239937579927
12492,0.811411359493031
12493,0.8112156895231729
12494,0.8114007103774434
12495,0.8121513845128483
12496,0.8124371537980458
12497,0.8160232033023257
12498,0.8164991913469486
12499,0.817138497483868
12500,0.8169538443215788
12501,0.8204194866706749
12502,0.8149043290413225
12503,0.8100906714073834
12504,0.8138374543262283
12505,0.8090586286329474
12506,0.8059003727901025
12507,0.8088866356789602
12508,0.8084510977376834
12509,0.8003677023228829
12510,0.7944218517908797
12511,0.7978336244281506
12512,0.7963172582418157
12513,0.793335974823118
12514,0.798174011878892
12515,0.792260062129214
12516,0.7923344317334561
12517,0.7956427412595937
12518,0.7946022313927673
12519,0.7961960659225837
12520,0.794892792457216
12521,0.7924883821853442
12522,0.7890871104654628
12523,0.7863747742064013
12524,0.7806512673496802
12525,0.7861081293656066
12526,0.7883528424368745
12527,0.7880700408075747
12528,0.7820859467910872
12529,0.7799093558996255
12530,0.7796406019143143
12531,0.776591016796862
12532,0.7763224636454163
12533,0.7817946609379411
12534,0.7753308290690004
12535,0.7680761400324452
12536,0.7761363133505275
12537,0.7712708518151344
12538,0.774669024962971
12539,0.768303396650569
12540,0.7655535577443988
12541,0.7650064248733205
12542,0.7676723077280148
12543,0.7672181122235113
12544,0.7621599601072497
12545,0.7636154803386932
12546,0.7632151757876842
12547,0.7666254340629084
12548,0.7726783707020172
12549,0.7656837198825736
12550,0.764854758091443
12551,0.7624121738842835
12552,0.7608091429647069
12553,0.7614878705726071
12554,0.7614330973774536
12555,0.7592596558622675
12556,0.75614510189038
12557,0.7612109270375921
12558,0.7631943445910634
12559,0.7631504688445955
12560,0.7658740289243602
12561,0.7683130347993795
12562,0.7702833673781996
12563,0.7597998762806988
12564,0.7638763658603728
12565,0.7643465054987608
12566,0.7648253108571967
12567,0.7601536405166125
12568,0.7611359826714612
12569,0.7589983159686703
12570,0.7612583906228708
12571,0.755958413218418
12572,0.7566992312002507
12573,0.7575137071856491
12574,0.7520930534398136
12575,0.755391202219497
12576,0.757547652786652
12577,0.7549349359244572
12578,0.7563788128794593
12579,0.7595806060514235
12580,0.7573660357267359
12581,0.7582885788587495
12582,0.7542392471955212
12583,0.7520409556739927
12584,0.7502882649616179
12585,0.7501430715495031
12586,0.7443455377838659
12587,0.7336399167479526
12588,0.7301125762126202
12589,0.7269104959061268
12590,0.7247256084405833
12591,0.7201235370569982
12592,0.7191232042837148
12593,0.7189447739901437
12594,0.7168308838395674
12595,0.7168931932652103
12596,0.7146824945896552
12597,0.7158883679666824
12598,0.7178303621952327
12599,0.7129365148213792
12600,0.7114688052821188
12601,0.7101381987427801
12602,0.7085090941695278
12603,0.7113260668925251
12604,0.7125012769308161
12605,0.7138940074256974
12606,0.7145546328987978
12607,0.7153406121582642
12608,0.7152802121879811
12609,0.7230646315679149
12610,0.724212201544365
12611,0.7221682526494121
12612,0.7217515785039375
12613,0.7205292962988131
12614,0.7212634124914179
12615,0.7290597352717886
12616,0.7305824859212868
12617,0.731104471802423
12618,0.728941404705155
12619,0.7223627452530622
12620,0.7213578183718713
12621,0.7224397348855038
12622,0.72732219040631
12623,0.7266044797414202
12624,0.7306786356004374
12625,0.7332204865065659
12626,0.734098875184235
12627,0.7385398049616018
12628,0.7380541541287414
12629,0.7302378663413978
12630,0.7250259458543518
12631,0.7316971969395231
12632,0.7358659686426622
12633,0.7329566152324607
12634,0.7331842683761333
12635,0.7346493417179399
12636,0.7356646148078346
12637,0.7354948001824344
12638,0.7338952683748815
12639,0.7327341391706573
12640,0.736601538372272
12641,0.7394499791850405
12642,0.7422528694632329
12643,0.7375466053472445
12644,0.7367653781044657
12645,0.7377109708056476
12646,0.7393387713458867
12647,0.7441541984051725
12648,0.7490335663555342
12649,0.7502198625382152
12650,0.748999487625255
12651,0.7452085246821781
12652,0.7411409177485188
12653,0.7419949372940425
12654,0.742897894149591
12655,0.7435844622910495
12656,0.7396459909605085
12657,0.7381976663311065
12658,0.741252435715645
12659,0.7429120673714108
12660,0.7412195585318554
12661,0.7417725632073648
12662,0.7386318454460749
12663,0.7413278726348629
12664,0.7384165025633376
12665,0.738386925019531
12666,0.7293584441658034
12667,0.7315346255212513
12668,0.738197123017103
12669,0.7374233247191693
12670,0.7401757262630592
12671,0.737232819456878
12672,0.7344711521526343
12673,0.732845548833113
12674,0.7307391390094906
12675,0.7322500855205017
12676,0.7401126262991168
12677,0.7346815004324458
12678,0.73238536453248
12679,0.7261014032706584
12680,0.7335167145266879
12681,0.7314469902009844
12682,0.7307629315886267
12683,0.7348113585579384
12684,0.7343966130153967
12685,0.7312976440606666
12686,0.7311174044853456
12687,0.7261901977820083
12688,0.7290267736049378
12689,0.7291741156181295
12690,0.7274651250042363
12691,0.7250398677696136
12692,0.7220320659534423
12693,0.7233590115814889
12694,0.7277040780426626
12695,0.7311016779787012
12696,0.734385764545133
12697,0.7302487350299488
12698,0.7332257289784343
12699,0.734327113706408
12700,0.7314430741038297
12701,0.728149335901458
12702,0.7270297607807876
12703,0.7292517983132967
12704,0.7292279864542445
12705,0.7282632711189918
12706,0.7266293082597411
12707,0.7259031360797223
12708,0.7273122474058024
12709,0.7273503461337334
12710,0.7306446288436476
12711,0.7296306742213131
12712,0.7250723587313317
12713,0.7267975167061013
12714,0.7282891811558102
12715,0.7294337838337269
12716,0.7330024567293472
12717,0.7351990250973438
12718,0.7289256609810484
12719,0.7233165857937539
12720,0.7260413228225745
12721,0.7309838492131085
12722,0.7392326993169862
12723,0.7382457232625819
12724,0.7379930627427759
12725,0.7370451520833795
12726,0.7405120990041969
12727,0.7401398769380702
12728,0.7379165686202703
12729,0.7362623227564498
12730,0.7388622517131461
12731,0.7360318103248341
12732,0.7310077947835645
12733,0.7275039454949621
12734,0.72364688531497
12735,0.7260741535498891
12736,0.724951356846807
12737,0.7206528731569081
12738,0.7237509680141491
12739,0.7284012894734972
12740,0.7271037727493095
12741,0.7194213579113493
12742,0.7218086630285335
12743,0.7217311361422424
12744,0.7192786717669335
12745,0.7194193365721663
12746,0.7185210824125535
12747,0.7167041964691163
12748,0.7222376444950594
12749,0.727404383708662
12750,0.7279428050860818
12751,0.7224328751095772
12752,0.7209261263501273
12753,0.7235814163927814
12754,0.7228050522000343
12755,0.7230389256590544
12756,0.7226113126267948
12757,0.722044774905608
12758,0.7158231494445028
12759,0.7135346592618335
12760,0.7115114667251006
12761,0.7142241957302488
12762,0.7181625581058794
12763,0.7214463071335995
12764,0.7219691878824261
12765,0.7178422327566707
12766,0.7131863272931945
12767,0.7129152768961432
12768,0.7125247909360938
12769,0.7153160282444468
12770,0.7191972702848548
12771,0.7211393771315708
12772,0.7210070347976331
12773,0.7179505301578215
12774,0.7253523386416592
12775,0.726288318760144
12776,0.7215384255952763
12777,0.7204790140842806
12778,0.7276194450057839
12779,0.7280463100509595
12780,0.7282363242278329
12781,0.7342321019272581
12782,0.7332384585973138
12783,0.7335583360705764
12784,0.7333656961114504
12785,0.7333282453885526
12786,0.7379789508610283
12787,0.7416290261259545
12788,0.7399647555468006
12789,0.7396352096203723
12790,0.7388572290805671
12791,0.7392322845581402
12792,0.7380670010633644
12793,0.7378245124198336
12794,0.7436235203774586
12795,0.7491083458404291
12796,0.7509617640083995
12797,0.7478023654736401
12798,0.7503629813056674
12799,0.7536621991966614
12800,0.7526856057487589
12801,0.7498646689590345
12802,0.7458149567213621
12803,0.7443043563066174
12804,0.740808412378881
12805,0.7428944309070239
12806,0.7449108599981145
12807,0.7440228562557821
12808,0.7475614464891379
12809,0.7502453431687618
12810,0.7485911113228341
12811,0.7531198099747841
12812,0.7560197214228193
12813,0.7570368715907356
12814,0.7586126916710807
12815,0.7547241786788061
12816,0.7561325314776687
12817,0.7566062693044163
12818,0.7546007584343813
12819,0.7561836878462912
12820,0.7587393904337049
12821,0.764871928774836
12822,0.7668524647455236
12823,0.7700864285267524
12824,0.7727034182227289
12825,0.772973265780256
12826,0.7710289198741774
12827,0.7714548707571399
12828,0.7728586960861435
12829,0.7801789710033579
12830,0.7800670148977088
12831,0.7847118055212293
12832,0.7837575334047806
12833,0.7874099057722671
12834,0.7905431764400925
12835,0.7870962015485159
12836,0.7936247498211313
12837,0.7933149852789768
12838,0.7924804577129294
12839,0.7931566016997581
12840,0.796420418968398
12841,0.794301052628149
12842,0.7990975776853887
12843,0.7962960232797851
12844,0.7954475690220756
12845,0.7991144530805845
12846,0.805850704489042
12847,0.8039585895305653
12848,0.807924093394215
12849,0.8001338256416454
12850,0.8013244593823478
12851,0.8060499940587832
12852,0.8067012987280034
12853,0.8074959073990878
12854,0.809929491389101
12855,0.8031527756804293
12856,0.8002007774267638
12857,0.8075731377858116
12858,0.8102158637982417
12859,0.8170451470267344
12860,0.8176936586984737
12861,0.8160603556686158
12862,0.8141688884831513
12863,0.8169682810211073
12864,0.8149559133709474
12865,0.8152378289291653
12866,0.8145075664506503
12867,0.8164588295618943
12868,0.8193229572533871
12869,0.8227876506226725
12870,0.8215724525817013
12871,0.8141605765652378
12872,0.8112525414808668
12873,0.8111717533636517
12874,0.8073541450930951
12875,0.8083168052924008
12876,0.809368767855612
12877,0.8103847809349298
12878,0.8110023143140308
12879,0.8135152064396453
12880,0.8086046355600083
12881,0.8061618075320583
12882,0.8100707460237107
12883,0.8144805027572903
12884,0.8173979279588897
12885,0.8229323122826417
12886,0.8232731032302922
12887,0.819182441845252
12888,0.8176757780246423
12889,0.8210775317244928
12890,0.8200386114840502
12891,0.8207703893576396
12892,0.8225206111676082
12893,0.8247588351149143
12894,0.8246747726529672
12895,0.8193876204128825
12896,0.8148932986069356
12897,0.813920618060718
12898,0.8092141589783489
12899,0.8123503360203955
12900,0.8169202690064264
12901,0.817493853915651
12902,0.8194904284890384
12903,0.8164728944389095
12904,0.821879734435561
12905,0.8231128550249226
12906,0.8249261068113519
12907,0.8283855670366886
12908,0.8228391544947008
12909,0.8236700376399197
12910,0.8243022986697363
12911,0.8259947379014954
12912,0.8268480562433983
12913,0.8277141025259726
12914,0.8228187634703213
12915,0.8245788133364703
12916,0.8199621380625097
12917,0.8205857848907794
12918,0.8225677787409628
12919,0.8247226725087097
12920,0.817889654391517
12921,0.8174471208919356
12922,0.8131785091421333
12923,0.8118885588901033
12924,0.8128000787251445
12925,0.8133902250680205
12926,0.81027996572948
12927,0.8175040133235193
12928,0.8146859137425101
12929,0.8167423627917592
12930,0.8184426307331838
12931,0.8171273877111757
12932,0.8210265070319276
12933,0.819517807655252
12934,0.8149003003524224
12935,0.8055770518992014
12936,0.8011419656090017
12937,0.8024184990974341
12938,0.8086920767575217
12939,0.8098738558836431
12940,0.8143258607924985
12941,0.8181418465637608
12942,0.8197714249730647
12943,0.8189195819104543
12944,0.8191331065202979
12945,0.8204522792409158
12946,0.8185308396884363
12947,0.8231352323240378
12948,0.8218621253695066
12949,0.8244724416598905
12950,0.8205347213538847
12951,0.8193709324270998
12952,0.8160172938955575
12953,0.8181060967987224
12954,0.8184106324482706
12955,0.816456785347193
12956,0.8100713020717782
12957,0.8071733213402547
12958,0.8111359106011258
12959,0.8132723780839317
12960,0.8106616862773767
12961,0.8060856289496517
12962,0.7993583272425672
12963,0.8023868584140127
12964,0.8007015298012988
12965,0.8017569481712383
12966,0.7993890874476975
12967,0.8006407931021471
12968,0.8013096260367616
12969,0.8029177897481257
12970,0.8023284368737648
12971,0.8024193430683471
12972,0.8007419112627298
12973,0.802316263617796
12974,0.8090509603959892
12975,0.8088872798647242
12976,0.8078816514567916
12977,0.8104356521339012
12978,0.8037517531723559
12979,0.79965179234023
12980,0.7998623298569615
12981,0.8085989558133316
12982,0.8073509188279446
12983,0.8134808007497482
12984,0.812946814050873
12985,0.8147074286075439
12986,0.8232616962935286
12987,0.8236547042324548
12988,0.8178344536256295
12989,0.8144684794347357
12990,0.8142327127564056
12991,0.8148252809379328
12992,0.813338549214272
12993,0.8140231078422603
12994,0.8132216236192334
12995,0.8126675506241173
12996,0.8129442918678605
12997,0.8142759407751783
12998,0.8156305910027352
12999,0.8146163875745124
13000,0.8128707052395083
13001,0.8102164978847045
13002,0.8074737440632834
13003,0.8098423745851602
13004,0.8092401996256001
13005,0.811363476175045
13006,0.8147395499074397
13007,0.8142734700211929
13008,0.81708787789622
13009,0.8149153070508819
13010,0.8124513012944856
13011,0.8151953359354792
13012,0.8154493596394595
13013,0.8160152490855062
13014,0.8158002004910145
13015,0.8220667549388577
13016,0.8186271623355943
13017,0.8233942279046295
13018,0.8124511220529027
13019,0.8127512322902138
13020,0.8121873919589102
13021,0.808271191276445
13022,0.8111752604093279
13023,0.8111815144624934
13024,0.8158457052709837
13025,0.8204332749009347
13026,0.817067237411406
13027,0.8105886717224996
13028,0.8121473717760537
13029,0.8163953056761353
13030,0.8199641296770342
13031,0.818173902912778
13032,0.8182296816370728
13033,0.8233969265887737
13034,0.8141102370109825
13035,0.8091829918425921
13036,0.8044997184246918
13037,0.8023881755401958
13038,0.7999677975695871
13039,0.7949968460904305
13040,0.7958817604708118
13041,0.7945188370010658
13042,0.7936034273070524
13043,0.7969149148968492
13044,0.7956393245207303
13045,0.7995351638744369
13046,0.7976228654578754
13047,0.800335940485709
13048,0.7966152425327103
13049,0.800791995525659
13050,0.8014523772937804
13051,0.7970949878045128
13052,0.8055478558155443
13053,0.8039257128430342
13054,0.7999678954079319
13055,0.8019312067648021
13056,0.8030730790100792
13057,0.8061821536173482
13058,0.8106989474248798
13059,0.8047361901122352
13060,0.8039298591485102
13061,0.800862761249716
13062,0.7988797688347034
13063,0.7998217191502519
13064,0.8009872470843155
13065,0.801912829397902
13066,0.8013187465249729
13067,0.8030784109462767
13068,0.8018250517892951
13069,0.7957078226723159
13070,0.794891272839409
13071,0.7923222839848386
13072,0.7924873456981293
13073,0.7942209033166613
13074,0.7935210803436981
13075,0.8017727825300944
13076,0.7956396542310712
13077,0.8005871971209967
13078,0.8003047500237862
13079,0.7994701250916498
13080,0.7941183144902253
13081,0.7968502581439332
13082,0.7936535193727413
13083,0.7944161079727092
13084,0.7970688661978386
13085,0.7965670895841309
13086,0.7920055220680647
13087,0.7927525779952432
13088,0.7894838731134063
13089,0.7913156674462303
13090,0.7885088386307996
13091,0.7820961205915722
13092,0.7803211145436146
13093,0.7788319403267806
13094,0.7748623886377873
13095,0.7752431147557947
13096,0.7802409899333498
13097,0.7745017542671253
13098,0.7768096946051185
13099,0.7731175144746977
13100,0.7720320102847548
13101,0.7784172661919121
13102,0.7832925695461174
13103,0.7813185901291608
13104,0.7810067628262255
13105,0.7808394342123266
13106,0.7850690334534708
13107,0.7820503205121236
13108,0.7841520516019277
13109,0.7829619557321827
13110,0.7893911950272208
13111,0.790513254362891
13112,0.7910654098607383
13113,0.7911756455926986
13114,0.7895197554469711
13115,0.7842541666808125
13116,0.7864117761364223
13117,0.7864776435701238
13118,0.7921061087750904
13119,0.7937670746081263
13120,0.7946373702081778
13121,0.79535549312809
13122,0.7909452478269993
13123,0.7863050603725994
13124,0.7854851617019908
13125,0.7824522262967852
13126,0.7823269758286464
13127,0.7813796547181969
13128,0.7847269264487374
13129,0.7805109704582044
13130,0.7848671293418381
13131,0.7869613332166151
13132,0.7917786969849523
13133,0.7904318747442147
13134,0.7973999175798355
13135,0.8013435796050398
13136,0.8026807298419023
13137,0.8020076526922619
13138,0.8045383584455548
13139,0.8059497527768696
13140,0.8003574394684821
13141,0.7983999147466254
13142,0.7984699154963834
13143,0.7978523270578904
13144,0.7904018641243545
13145,0.7908351444179248
13146,0.7908364521140597
13147,0.7828049400089455
13148,0.7832928221085675
13149,0.7887553731172773
13150,0.7841209126571179
13151,0.7847768900305987
13152,0.7832889707176659
13153,0.7882203496071261
13154,0.7882146909664449
13155,0.7877543445575471
13156,0.786505384607247
13157,0.790151417103697
13158,0.7938886246695637
13159,0.7924421351646781
13160,0.7902488284563666
13161,0.7913394775374264
13162,0.7937443037400203
13163,0.7945492571639359
13164,0.7949679222335305
13165,0.8039586776995211
13166,0.8066191845779154
13167,0.8028443590287907
13168,0.8014200005538181
13169,0.8006709449654784
13170,0.8059694322008065
13171,0.8086366743827911
13172,0.8058344818673472
13173,0.8076633481627942
13174,0.8086172464418421
13175,0.8110341996717823
13176,0.8106436244259564
13177,0.8087260292489049
13178,0.7998190377392563
13179,0.7970545924812106
13180,0.7897193016262933
13181,0.792004211167223
13182,0.7901524398587203
13183,0.7918015422987891
13184,0.7946706553049488
13185,0.7973393992674783
13186,0.7973007028935748
13187,0.7906116533307306
13188,0.7928437025938817
13189,0.798573574391932
13190,0.8057351067068989
13191,0.8088902243023963
13192,0.8179110560368907
13193,0.8146701783439324
13194,0.8151100602614777
13195,0.8174585290234856
13196,0.8176480340360207
13197,0.8184340753287339
13198,0.8127430423195422
13199,0.8167423477104939
13200,0.8161189828254807
13201,0.820105836595652
13202,0.8216181098208628
13203,0.828221210567241
13204,0.8281348413254933
13205,0.827836877218788
13206,0.825441688610929
13207,0.8277708718137535
13208,0.8303510412197258
13209,0.829388866538703
13210,0.8265088148826624
13211,0.8271601194414197
13212,0.8297737901870502
13213,0.8298655327515144
13214,0.82715107298314
13215,0.828745292299097
13216,0.8284829462511586
13217,0.8287977447927722
13218,0.8288700759236534
13219,0.8297820292641052
13220,0.8329177072504579
13221,0.8242293707418333
13222,0.8233121938891086
13223,0.8144216274004873
13224,0.8198998767936393
13225,0.8179902708872411
13226,0.8146549413368576
13227,0.8160405173362757
13228,0.8149663040478805
13229,0.8156052667346664
13230,0.8156156562948815
13231,0.8211560769937233
13232,0.8220251697414966
13233,0.826126622802574
13234,0.823678617610301
13235,0.8242786669431843
13236,0.8345860293798352
13237,0.8309945268071443
13238,0.830152443763458
13239,0.833982317518813
13240,0.8340821064031665
13241,0.8362456833338833
13242,0.8355465907399139
13243,0.8301632826189801
13244,0.8331233873153157
13245,0.8294761104773268
13246,0.8277796814990116
13247,0.8328954735345339
13248,0.831566125747633
13249,0.8331960878418164
13250,0.8339484885084831
13251,0.8316132551121614
13252,0.8294219747055666
13253,0.8277001061861704
13254,0.8260865736926183
13255,0.8259044160018923
13256,0.8324956834245333
13257,0.8292292025545043
13258,0.8279751848396298
13259,0.8318902087414473
13260,0.8294559339581401
13261,0.826924726146966
13262,0.822239077112835
13263,0.8201586133601437
13264,0.8200314171045717
13265,0.8132731554563963
13266,0.8144685511507015
13267,0.815669105348824
13268,0.8103059029630738
13269,0.81217000329584
13270,0.81306010038054
13271,0.814599641960778
13272,0.8140980348609028
13273,0.8079763358326246
13274,0.8102951809117497
13275,0.8084084482235905
13276,0.8143937988741385
13277,0.8183191900834602
13278,0.8159829337238761
13279,0.8168295030019017
13280,0.8202138313406017
13281,0.8244756453537839
13282,0.8286783464193709
13283,0.8287552287292002
13284,0.8276452130041707
13285,0.8295952090144358
13286,0.8314124885590416
13287,0.8359728920414433
13288,0.8426803307901658
13289,0.8382972212394869
13290,0.8367153881109571
13291,0.8379520559219377
13292,0.8308941714652263
13293,0.83100726927385
13294,0.8327878861511346
13295,0.8318496980492828
13296,0.829337982178561
13297,0.8260983539593172
13298,0.825336764398
13299,0.8278812685296517
13300,0.8262914546583211
13301,0.8286201753656265
13302,0.8265043884761037
13303,0.8214178019021574
13304,0.8209560044940586
13305,0.8242281653866715
13306,0.8265797760355675
13307,0.8239885805070214
13308,0.8252279333332573
13309,0.8245675521013054
13310,0.8277108982369037
13311,0.8254765107057971
13312,0.8254797195282019
13313,0.8219666460170092
13314,0.8219025542152203
13315,0.8174915592527048
13316,0.81746727883718
13317,0.811431806507041
13318,0.8125285867410169
13319,0.81023109303121
13320,0.8124932828774045
13321,0.8106028839973036
13322,0.8104335064607268
13323,0.8148089239527271
13324,0.8192374342081913
13325,0.8188898726736455
13326,0.816731732028387
13327,0.8157319637992033
13328,0.8144485738901902
13329,0.8162172608717919
13330,0.8162651803822315
13331,0.8230287665725948
13332,0.8253879092260212
13333,0.8584202934319812
13334,0.8934757118917325
13335,0.9272458516036143
13336,0.9529759029608009
13337,0.9808529404615972
13338,1.010944434748905
13339,1.0391927283689297
13340,1.0779909740027476
13341,1.1055353088388131
13342,1.1274336213612173
13343,1.153236206481999
13344,1.184875483793059
13345,1.21190325958522
13346,1.2410569392431228
13347,1.271125545251938
13348,1.301441098843483
13349,1.3156079817035748
13350,1.3432693994677034
13351,1.3736469846532195
13352,1.4066369922926303
13353,1.4333814609876516
13354,1.4582334450640866
13355,1.4950175447873957
13356,1.5227375425053762
13357,1.5563550683069174
13358,1.580831274972585
13359,1.6116586179501895
13360,1.6344852864958488
13361,1.6653697053465286
13362,1.692304957549335
13363,1.7204897920155922
13364,1.7529367681126748
13365,1.7752896389676402
13366,1.8058576515855203
13367,1.8405118006401
13368,1.87075767255494
13369,1.9012576720774925
13370,1.9266934853421946
13371,1.962247982788535
13372,1.9880919617833774
13373,2.02478696510833
13374,2.057222316288418
13375,2.0805299444483207
13376,2.1161149851383594
13377,2.154333764651095
13378,2.18355724951671
13379,2.212869585604129
13380,2.2475118883385674
13381,2.281975194121904
13382,2.3151674659718036
13383,2.3449842147438766
13384,2.375195643305667
13385,2.4045275167201727
13386,2.4294428902726253
13387,2.4668824480578704
13388,2.498748381094698
13389,2.519546874113331
13390,2.553563006959736
13391,2.57649862312864
13392,2.6066570240408544
13393,2.639439167249028
13394,2.6733957992648327
13395,2.7021133328380715
13396,2.7323893425626853
13397,2.7599579457655823
13398,2.7861815569512385
13399,2.8231356186391094
13400,2.8564165590712025
13401,2.8848710838683647
13402,2.913086714839885
13403,2.9362150047858466
13404,2.9692245373810406
13405,2.9844486855411887
13406,3.0097283831906108
13407,3.0355813399616336
13408,3.070693731795984
13409,3.0974111177257577
13410,3.1157223148844766
13411,3.141090136125015
13412,3.164379299019761
13413,3.20226756428909
13414,3.237374731388265
13415,3.278371352980284
13416,3.311854648040828
13417,3.3392008386681673
13418,3.3714217596274882
13419,3.400428153337958
13420,3.4283720813665766
13421,3.4613999572797867
13422,3.494574124561181
13423,3.5241875603312693
13424,3.5611481054513145
13425,3.584928766532661
13426,3.620020521337258
13427,3.6594178103190638
13428,3.6911055480540114
13429,3.7138747948055424
13430,3.7406010365255815
13431,3.7695570870379544
13432,3.7909075083906854
13433,3.824835711479696
13434,3.852900649659351
13435,3.890114606632231
13436,3.9249489987999646
13437,3.9637816623713333
13438,3.9896820592873046
13439,4.0059478322442885
13440,4.041363865692156
13441,4.064775639163233
13442,4.094086332103414
13443,4.120220943603223
13444,4.153748737318077
13445,4.188348400467337
13446,4.22324918828912
13447,4.256384753803668
13448,4.2887297846381465
13449,4.32260273668985
13450,4.351212332537552
13451,4.379544850606426
13452,4.404244711100347
13453,4.424977837215283
13454,4.463344761338894
13455,4.503123286719228
13456,4.533969128788957
13457,4.562634444400029
13458,4.599014820547733
13459,4.630679314646608
13460,4.666945599085287
13461,4.7002935139024755
13462,4.736737573086269
13463,4.75852936266942
13464,4.78516492522566
13465,4.814274602090299
13466,4.832722872015906
13467,4.861415243723229
13468,4.896180750351537
13469,4.925996926010372
13470,4.962655512754872
13471,4.983591140684054
13472,5.021323816684566
13473,5.051535621451749
13474,5.076829271568954
13475,5.11213063426383
13476,5.140151792767193
13477,5.17452317600915
13478,5.207387244100636
13479,5.234421925845413
13480,5.266144414404965
13481,5.294475327127032
13482,5.318658551536641
13483,5.356669063954696
13484,5.383751773949246
13485,5.408768684427819
13486,5.438539938999769
13487,5.462693086989892
13488,5.493981992064177
13489,5.524756446611026
13490,5.559090630506628
13491,5.595411663786986
13492,5.624016132818938
13493,5.653816910812036
13494,5.678496240822131
13495,5.707363919421312
13496,5.732717685474965
13497,5.761839358328392
13498,5.794793536051388
13499,5.821056591841037
13500,5.860137059580622
13501,5.892165817213712
13502,5.931569175095971
13503,5.96620603728518
13504,5.9928906046087596
13505,6.019081055642817
13506,6.042978964154085
13507,6.071947224424013
13508,6.106534923684197
13509,6.131474350765151
13510,6.1544702878681905
13511,6.181462097081648
13512,6.212442767389256
13513,6.2464222925842465
13514,6.280931491579014
13515,6.316422620198282
13516,6.342291808764012
13517,6.369371506264272
13518,6.410596401338006
13519,6.441605982331742
13520,6.468129541924095
13521,6.491693716985504
13522,6.520483383864181
13523,6.545014306090522
13524,6.579700040352703
13525,6.605036082112549
13526,6.632011360294141
13527,6.6590398560118045
13528,6.686216396280949
